Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate
INV23099,CUST3624,SRV002,17-05-2023,Paid,Sale,Debit Card,Lentils (1kg),No Service,Grains & Cereals,No Service,8,144.0,800,944.0,944.0,0.0,100,0.18,0,0.0,Main Store,CASH009,SUP143,14:36:52,Wholesale,Phone,23099,0
INV23100,CUST6108,SRV001,28-03-2024,Paid,Return,Credit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,4,10.0,200,290.0,290.0,0.0,50,0.05,80,0.0,Online,CASH013,SUP134,03:19:55,Regular,Online,23100,0
INV23101,CUST2692,SRV001,22-02-2024,Paid,Return,Debit Card,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,9.0,180,229.0,229.0,0.0,30,0.05,40,0.0,Branch A,CASH015,SUP131,14:01:43,Regular,Phone,23101,0
INV23102,CUST5129,SRV001,10-02-2025,Paid,Return,Net Banking,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,2,7.0,140,187.0,187.0,0.0,70,0.05,40,0.0,Online,CASH015,SUP114,19:19:27,Regular,Online,23102,0
INV23103,CUST3163,SRV003,02-12-2024,Paid,Sale,Net Banking,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,10.5,210,260.5,260.5,0.0,35,0.05,40,0.0,Branch B,CASH005,SUP136,18:11:01,Wholesale,In-Store,23103,0
INV23104,CUST7781,SRV002,19-08-2023,Pending,Sale,Debit Card,Rice (5kg),No Service,Grains & Cereals,No Service,1,15.0,300,315.0,0.0,315.0,300,0.05,0,0.0,Branch A,CASH010,SUP141,12:43:12,Regular,Online,23104,0
INV23105,CUST1272,SRV002,11-07-2025,Pending,Sale,UPI,Milk (1L),Standard Delivery,Dairy,Delivery Services,9,27.0,540,607.0,0.0,607.0,60,0.05,40,0.0,Branch A,CASH003,SUP162,18:46:45,Regular,Online,23105,0
INV23106,CUST4420,SRV001,18-06-2023,Paid,Sale,Net Banking,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,1,2.5,50,82.69,82.69,0.0,50,0.05,40,9.81,Main Store,CASH003,SUP112,16:37:43,Regular,In-Store,23106,0
INV23107,CUST7787,SRV002,23-03-2025,Failed,Sale,Debit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,90.0,500,670.0,0.0,670.0,100,0.18,80,0.0,Branch B,CASH011,SUP153,15:27:05,Regular,In-Store,23107,0
INV23108,CUST5661,SRV003,16-12-2023,Failed,Sale,Credit Card,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,6,10.5,210,300.5,0.0,300.5,35,0.05,80,0.0,Branch B,CASH001,SUP138,15:03:16,Wholesale,Phone,23108,0
INV23109,CUST6267,SRV002,18-01-2024,Paid,Return,Debit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,9,129.6,720,929.6,929.6,0.0,80,0.18,80,0.0,Main Store,CASH010,SUP155,09:55:09,Premium,Phone,23109,0
INV23110,CUST8568,SRV002,04-12-2023,Paid,Sale,Debit Card,Chips (100g),Express Delivery,Snacks,Delivery Services,6,21.599999999999998,120,221.6,221.6,0.0,20,0.18,80,0.0,Main Store,CASH008,SUP127,10:51:56,Wholesale,Phone,23110,0
INV23111,CUST1776,SRV001,23-04-2024,Failed,Sale,UPI,Bread (400g),Standard Delivery,Bakery,Delivery Services,2,4.0,80,124.0,0.0,124.0,40,0.05,40,0.0,Branch B,CASH005,SUP148,23:15:31,Premium,Phone,23111,0
INV23112,CUST9357,SRV003,14-08-2023,Paid,Sale,Credit Card,Rice (5kg),No Service,Grains & Cereals,No Service,9,135.0,2700,2835.0,2835.0,0.0,300,0.05,0,0.0,Branch B,CASH002,SUP102,06:21:10,Regular,Phone,23112,0
INV23113,CUST8427,SRV002,21-11-2024,Paid,Sale,Credit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,5,12.5,250,342.5,342.5,0.0,50,0.05,80,0.0,Branch A,CASH005,SUP145,04:40:31,Premium,Online,23113,0
INV23114,CUST1658,SRV002,22-02-2025,Paid,Sale,Net Banking,Detergent (1kg),Standard Delivery,Household,Delivery Services,10,192.0,1600,1832.0,1832.0,0.0,160,0.12,40,0.0,Branch A,CASH013,SUP165,03:38:34,Wholesale,Phone,23114,0
INV23115,CUST5082,SRV002,23-03-2024,Paid,Sale,Credit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,6,9.0,180,269.0,269.0,0.0,30,0.05,80,0.0,Branch A,CASH002,SUP154,01:27:00,Wholesale,Phone,23115,0
INV23116,CUST2552,SRV002,12-04-2024,Paid,Sale,Net Banking,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,5,72.0,400,552.0,552.0,0.0,80,0.18,80,0.0,Main Store,CASH004,SUP166,13:37:16,Premium,In-Store,23116,0
INV23117,CUST9008,SRV001,15-10-2024,Paid,Return,Cheque,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,9,54.0,1080,1174.0,1174.0,0.0,120,0.05,40,0.0,Branch A,CASH008,SUP108,08:46:58,Premium,In-Store,23117,0
INV23118,CUST6537,SRV001,29-11-2023,Failed,Sale,Debit Card,Milk (1L),No Service,Dairy,No Service,1,3.0,60,63.0,0.0,63.0,60,0.05,0,0.0,Branch A,CASH010,SUP154,21:27:47,Regular,Online,23118,0
INV23119,CUST4206,SRV003,20-06-2024,Paid,Sale,Cheque,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,1,2.0,40,42.0,42.0,0.0,40,0.05,0,0.0,Online,CASH011,SUP118,00:09:46,Wholesale,Phone,23119,0
INV23120,CUST1207,SRV002,13-03-2025,Failed,Sale,Net Banking,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,2,3.5,70,113.5,0.0,113.5,35,0.05,40,0.0,Main Store,CASH010,SUP143,04:00:07,Premium,Online,23120,0
INV23121,CUST8055,SRV002,07-06-2024,Pending,Sale,Net Banking,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,10,180.0,1000,1260.0,0.0,1260.0,100,0.18,80,0.0,Branch B,CASH001,SUP128,04:19:04,Regular,In-Store,23121,0
INV23122,CUST6149,SRV001,25-02-2025,Paid,Sale,Net Banking,Bread (400g),Standard Delivery,Bakery,Delivery Services,3,6.0,120,166.0,166.0,0.0,40,0.05,40,0.0,Branch B,CASH012,SUP100,19:30:49,Wholesale,Phone,23122,0
INV23123,CUST9766,SRV003,22-12-2024,Pending,Sale,UPI,Potatoes (1kg),No Service,Fresh Vegetables,No Service,9,13.5,270,283.5,0.0,283.5,30,0.05,0,0.0,Branch B,CASH004,SUP156,03:12:39,Wholesale,In-Store,23123,0
INV23124,CUST9730,SRV001,20-04-2024,Paid,Return,Cheque,Detergent (1kg),Standard Delivery,Household,Delivery Services,9,172.79999999999998,1440,1652.8,1652.8,0.0,160,0.12,40,0.0,Main Store,CASH003,SUP126,23:44:17,Wholesale,Online,23124,0
INV23125,CUST1095,SRV001,17-11-2024,Failed,Sale,UPI,Bread (400g),Standard Delivery,Bakery,Delivery Services,10,20.0,400,460.0,0.0,460.0,40,0.05,40,0.0,Main Store,CASH002,SUP125,06:51:58,Regular,Phone,23125,0
INV23126,CUST9138,SRV003,16-08-2023,Paid,Return,UPI,Bananas (1kg),Express Delivery,Fruits,Delivery Services,4,10.0,200,290.0,290.0,0.0,50,0.05,80,0.0,Branch B,CASH005,SUP117,03:40:56,Regular,Online,23126,0
INV23127,CUST9833,SRV003,29-11-2023,Failed,Sale,Cheque,Bread (400g),Standard Delivery,Bakery,Delivery Services,2,4.0,80,124.0,0.0,124.0,40,0.05,40,0.0,Branch A,CASH014,SUP107,18:05:52,Premium,In-Store,23127,0
INV23128,CUST2536,SRV002,15-06-2025,Paid,Sale,Debit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,108.0,600,788.0,788.0,0.0,100,0.18,80,0.0,Branch A,CASH006,SUP146,07:33:56,Wholesale,Online,23128,0
INV23129,CUST8992,SRV003,12-03-2024,Paid,Sale,UPI,Bread (400g),No Service,Bakery,No Service,8,16.0,320,336.0,336.0,0.0,40,0.05,0,0.0,Branch A,CASH013,SUP164,17:02:09,Premium,Online,23129,0
INV23130,CUST6056,SRV001,26-03-2023,Paid,Sale,Net Banking,Bread (400g),Standard Delivery,Bakery,Delivery Services,6,12.0,240,292.0,292.0,0.0,40,0.05,40,0.0,Main Store,CASH001,SUP107,18:37:04,Regular,In-Store,23130,0
INV23131,CUST7552,SRV001,07-05-2024,Paid,Sale,Net Banking,Rice (5kg),No Service,Grains & Cereals,No Service,9,135.0,2700,2835.0,2835.0,0.0,300,0.05,0,0.0,Online,CASH006,SUP168,18:05:35,Premium,In-Store,23131,0
INV23132,CUST6694,SRV002,23-02-2024,Pending,Sale,Cheque,Chicken (1kg),No Service,Meat,No Service,3,90.0,750,840.0,0.0,840.0,250,0.12,0,0.0,Branch A,CASH004,SUP153,21:56:49,Premium,In-Store,23132,0
INV23133,CUST7335,SRV002,09-02-2024,Paid,Sale,Credit Card,Bananas (1kg),No Service,Fruits,No Service,6,15.0,300,315.0,315.0,0.0,50,0.05,0,0.0,Main Store,CASH008,SUP160,16:35:31,Wholesale,In-Store,23133,0
INV23134,CUST9293,SRV001,13-04-2024,Paid,Sale,Debit Card,Bread (400g),Express Delivery,Bakery,Delivery Services,2,4.0,80,164.0,164.0,0.0,40,0.05,80,0.0,Branch A,CASH010,SUP133,23:04:48,Regular,Phone,23134,0
INV23135,CUST1475,SRV001,01-06-2025,Paid,Sale,Net Banking,Rice (5kg),No Service,Grains & Cereals,No Service,8,120.0,2400,2520.0,2520.0,0.0,300,0.05,0,0.0,Branch A,CASH008,SUP158,03:11:52,Wholesale,Phone,23135,0
INV23136,CUST5635,SRV002,05-10-2023,Paid,Sale,Net Banking,Chicken (1kg),Express Delivery,Meat,Delivery Services,7,210.0,1750,2040.0,2040.0,0.0,250,0.12,80,0.0,Main Store,CASH008,SUP155,14:22:27,Regular,Online,23136,0
INV23137,CUST6349,SRV002,06-06-2025,Paid,Sale,Credit Card,Milk (1L),No Service,Dairy,No Service,5,15.0,300,315.0,315.0,0.0,60,0.05,0,0.0,Online,CASH002,SUP122,18:44:09,Premium,Phone,23137,0
INV23138,CUST4516,SRV002,27-08-2024,Pending,Sale,Debit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,8,48.0,960,1048.0,0.0,1048.0,120,0.05,40,0.0,Main Store,CASH006,SUP127,23:19:45,Premium,Online,23138,0
INV23139,CUST3002,SRV003,27-07-2024,Failed,Sale,Cheque,Chicken (1kg),Express Delivery,Meat,Delivery Services,2,60.0,500,640.0,0.0,640.0,250,0.12,80,0.0,Branch B,CASH015,SUP139,22:37:11,Wholesale,Phone,23139,0
INV23140,CUST7363,SRV002,23-07-2023,Failed,Sale,Net Banking,Chicken (1kg),No Service,Meat,No Service,1,30.0,250,280.0,0.0,280.0,250,0.12,0,0.0,Branch A,CASH015,SUP107,00:34:20,Wholesale,In-Store,23140,0
INV23141,CUST9500,SRV002,28-11-2022,Paid,Return,Cheque,Dishwash Soap (500ml),No Service,Household,No Service,3,43.199999999999996,240,283.2,283.2,0.0,80,0.18,0,0.0,Branch A,CASH015,SUP111,07:03:37,Wholesale,Phone,23141,0
INV23142,CUST3744,SRV002,20-11-2022,Paid,Sale,Credit Card,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,4,24.0,480,584.0,584.0,0.0,120,0.05,80,0.0,Online,CASH003,SUP149,17:55:24,Premium,Online,23142,0
INV23143,CUST3171,SRV001,10-10-2023,Paid,Sale,UPI,Bread (400g),Standard Delivery,Bakery,Delivery Services,5,10.0,200,250.0,250.0,0.0,40,0.05,40,0.0,Branch B,CASH015,SUP103,03:45:44,Wholesale,Online,23143,0
INV23144,CUST6222,SRV003,20-09-2023,Paid,Sale,Credit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,6,36.0,720,796.0,796.0,0.0,120,0.05,40,0.0,Main Store,CASH003,SUP131,07:51:31,Premium,Phone,23144,0
INV23145,CUST9997,SRV003,20-12-2022,Paid,Sale,Debit Card,Potatoes (1kg),No Service,Fresh Vegetables,No Service,2,3.0,60,63.0,63.0,0.0,30,0.05,0,0.0,Online,CASH003,SUP114,05:09:08,Wholesale,In-Store,23145,0
INV23146,CUST9558,SRV001,17-01-2025,Paid,Sale,Debit Card,Detergent (1kg),No Service,Household,No Service,7,134.4,1120,1254.4,1254.4,0.0,160,0.12,0,0.0,Branch A,CASH003,SUP156,09:21:08,Wholesale,In-Store,23146,0
INV23147,CUST2270,SRV002,10-09-2023,Paid,Sale,Debit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,4,76.8,640,796.8,796.8,0.0,160,0.12,80,0.0,Branch A,CASH014,SUP170,12:29:15,Wholesale,Online,23147,0
INV23148,CUST8320,SRV002,28-06-2025,Paid,Sale,Net Banking,Milk (1L),No Service,Dairy,No Service,3,9.0,180,189.0,189.0,0.0,60,0.05,0,0.0,Main Store,CASH005,SUP125,04:22:18,Wholesale,Online,23148,0
INV23149,CUST6257,SRV001,14-10-2022,Paid,Sale,UPI,Milk (1L),No Service,Dairy,No Service,1,3.0,60,63.0,63.0,0.0,60,0.05,0,0.0,Branch B,CASH002,SUP115,21:49:39,Wholesale,In-Store,23149,0
INV23150,CUST1849,SRV003,21-03-2025,Paid,Sale,Credit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,4,72.0,400,552.0,552.0,0.0,100,0.18,80,0.0,Main Store,CASH007,SUP155,03:29:45,Regular,Online,23150,0
INV23151,CUST6534,SRV003,20-07-2025,Pending,Sale,Net Banking,Bread (400g),Standard Delivery,Bakery,Delivery Services,4,8.0,160,208.0,0.0,208.0,40,0.05,40,0.0,Main Store,CASH013,SUP117,00:19:13,Wholesale,Phone,23151,0
INV23152,CUST6144,SRV001,26-11-2024,Paid,Return,Debit Card,Bread (400g),No Service,Bakery,No Service,5,10.0,200,210.0,210.0,0.0,40,0.05,0,0.0,Branch B,CASH007,SUP158,14:16:46,Regular,Phone,23152,0
INV23153,CUST6497,SRV002,15-01-2023,Pending,Sale,Credit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,10.5,210,260.5,0.0,260.5,35,0.05,40,0.0,Branch A,CASH011,SUP155,13:45:59,Regular,In-Store,23153,0
INV23154,CUST4147,SRV001,07-03-2024,Paid,Sale,UPI,Bananas (1kg),Express Delivery,Fruits,Delivery Services,7,17.5,350,447.5,447.5,0.0,50,0.05,80,0.0,Branch A,CASH005,SUP163,12:17:47,Wholesale,Online,23154,0
INV23155,CUST4849,SRV003,14-12-2022,Pending,Sale,Debit Card,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,2,7.0,140,187.0,0.0,187.0,70,0.05,40,0.0,Online,CASH005,SUP165,20:14:53,Regular,Phone,23155,0
INV23156,CUST2001,SRV002,05-07-2025,Paid,Sale,Cheque,Tea Powder (250g),No Service,Beverages,No Service,2,12.0,240,252.0,252.0,0.0,120,0.05,0,0.0,Branch A,CASH015,SUP130,20:03:12,Regular,In-Store,23156,0
INV23157,CUST4351,SRV002,27-10-2022,Paid,Sale,Cheque,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,10,17.5,350,447.5,447.5,0.0,35,0.05,80,0.0,Branch B,CASH003,SUP112,02:15:16,Regular,Online,23157,0
INV23158,CUST2942,SRV002,07-04-2025,Paid,Sale,UPI,Detergent (1kg),No Service,Household,No Service,9,172.79999999999998,1440,1612.8,1612.8,0.0,160,0.12,0,0.0,Branch B,CASH008,SUP145,18:55:39,Premium,In-Store,23158,0
INV23159,CUST3778,SRV002,12-04-2023,Paid,Sale,Net Banking,Rice (5kg),Express Delivery,Grains & Cereals,Delivery Services,1,15.0,300,364.25,364.25,0.0,300,0.05,80,30.75,Branch A,CASH006,SUP135,14:24:34,Wholesale,Phone,23159,0
INV23160,CUST1915,SRV003,10-03-2025,Paid,Sale,Debit Card,Lentils (1kg),No Service,Grains & Cereals,No Service,10,180.0,1000,1180.0,1180.0,0.0,100,0.18,0,0.0,Main Store,CASH015,SUP132,00:07:13,Regular,Phone,23160,0
INV23161,CUST1927,SRV003,21-01-2025,Paid,Sale,Debit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,108.0,600,788.0,788.0,0.0,100,0.18,80,0.0,Main Store,CASH004,SUP151,02:14:10,Regular,In-Store,23161,0
INV23162,CUST6683,SRV002,30-10-2023,Failed,Sale,Net Banking,Chicken (1kg),Standard Delivery,Meat,Delivery Services,6,180.0,1500,1720.0,0.0,1720.0,250,0.12,40,0.0,Branch A,CASH007,SUP143,02:43:25,Regular,Online,23162,0
INV23163,CUST1902,SRV003,09-03-2023,Paid,Return,Debit Card,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,9,18.0,360,458.0,458.0,0.0,40,0.05,80,0.0,Branch A,CASH005,SUP160,10:55:21,Wholesale,In-Store,23163,0
INV23164,CUST1446,SRV003,22-10-2022,Paid,Sale,Credit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,4,24.0,480,544.0,544.0,0.0,120,0.05,40,0.0,Online,CASH004,SUP138,23:03:58,Regular,Phone,23164,0
INV23165,CUST9149,SRV003,16-01-2025,Paid,Sale,Credit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,6,9.0,180,269.0,269.0,0.0,30,0.05,80,0.0,Branch A,CASH008,SUP142,03:20:32,Regular,Online,23165,0
INV23166,CUST3833,SRV001,23-06-2024,Paid,Sale,Cheque,Chicken (1kg),Express Delivery,Meat,Delivery Services,7,210.0,1750,2040.0,2040.0,0.0,250,0.12,80,0.0,Branch B,CASH014,SUP132,16:02:31,Premium,In-Store,23166,0
INV23167,CUST6640,SRV002,05-05-2023,Paid,Sale,Credit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,10,25.0,500,605.0,605.0,0.0,50,0.05,80,0.0,Branch A,CASH012,SUP110,10:55:44,Premium,Online,23167,0
INV23168,CUST8490,SRV003,27-04-2025,Failed,Sale,Net Banking,Bread (400g),Standard Delivery,Bakery,Delivery Services,3,6.0,120,166.0,0.0,166.0,40,0.05,40,0.0,Main Store,CASH008,SUP170,07:28:08,Regular,Online,23168,0
INV23169,CUST3316,SRV002,16-05-2023,Paid,Sale,Debit Card,Chips (100g),No Service,Snacks,No Service,6,21.599999999999998,120,141.6,141.6,0.0,20,0.18,0,0.0,Main Store,CASH007,SUP121,14:42:03,Premium,In-Store,23169,0
INV23170,CUST9207,SRV001,22-07-2025,Paid,Sale,Cheque,Chips (100g),Express Delivery,Snacks,Delivery Services,3,10.799999999999999,60,145.85000000000002,145.85000000000002,0.0,20,0.18,80,4.95,Branch A,CASH003,SUP121,09:47:49,Wholesale,Phone,23170,0
INV23171,CUST9372,SRV003,01-01-2025,Paid,Sale,Debit Card,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,1,1.5,30,71.5,71.5,0.0,30,0.05,40,0.0,Branch A,CASH013,SUP161,06:39:26,Wholesale,Phone,23171,0
INV23172,CUST9870,SRV001,17-12-2023,Paid,Return,Cheque,Bread (400g),Express Delivery,Bakery,Delivery Services,10,20.0,400,469.72,469.72,0.0,40,0.05,80,30.28,Main Store,CASH008,SUP162,17:15:54,Regular,In-Store,23172,0
INV23173,CUST8535,SRV002,27-02-2024,Failed,Sale,Net Banking,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,8,115.19999999999999,640,835.2,0.0,835.2,80,0.18,80,0.0,Branch A,CASH012,SUP146,09:13:22,Regular,Online,23173,0
INV23174,CUST5437,SRV002,14-10-2022,Paid,Sale,Debit Card,Chips (100g),No Service,Snacks,No Service,7,25.2,140,165.2,165.2,0.0,20,0.18,0,0.0,Online,CASH012,SUP169,17:58:58,Wholesale,Phone,23174,0
INV23175,CUST4554,SRV002,17-09-2024,Paid,Sale,Net Banking,Eggs (1 dozen),Express Delivery,Dairy,Delivery Services,6,21.0,420,521.0,521.0,0.0,70,0.05,80,0.0,Branch B,CASH009,SUP163,13:03:24,Premium,Online,23175,0
INV23176,CUST9337,SRV002,25-06-2025,Paid,Sale,Cheque,Onions (1kg),No Service,Fresh Vegetables,No Service,3,5.25,105,110.25,110.25,0.0,35,0.05,0,0.0,Branch B,CASH011,SUP111,14:24:53,Regular,Phone,23176,0
INV23177,CUST1412,SRV002,17-03-2023,Paid,Sale,Cheque,Bread (400g),No Service,Bakery,No Service,7,14.0,280,294.0,294.0,0.0,40,0.05,0,0.0,Branch A,CASH014,SUP148,01:33:58,Wholesale,In-Store,23177,0
INV23178,CUST5032,SRV002,09-03-2023,Paid,Sale,Net Banking,Dishwash Soap (500ml),No Service,Household,No Service,7,100.8,560,660.8,660.8,0.0,80,0.18,0,0.0,Main Store,CASH006,SUP155,15:06:22,Wholesale,Phone,23178,0
INV23179,CUST6288,SRV001,16-02-2023,Paid,Return,UPI,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,7,12.25,245,337.25,337.25,0.0,35,0.05,80,0.0,Online,CASH014,SUP116,07:47:04,Premium,Phone,23179,0
INV23180,CUST6483,SRV001,20-01-2023,Paid,Sale,Cheque,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,2,5.0,100,145.0,145.0,0.0,50,0.05,40,0.0,Branch B,CASH014,SUP166,08:02:38,Premium,Online,23180,0
INV23181,CUST3893,SRV003,22-04-2025,Failed,Sale,Credit Card,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,2,4.0,80,124.0,0.0,124.0,40,0.05,40,0.0,Branch B,CASH015,SUP163,22:22:52,Regular,Online,23181,0
INV23182,CUST1799,SRV003,15-09-2022,Failed,Sale,UPI,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,10,25.0,500,565.0,0.0,565.0,50,0.05,40,0.0,Branch B,CASH003,SUP164,04:04:11,Regular,Online,23182,0
INV23183,CUST6944,SRV001,10-10-2022,Pending,Sale,UPI,Detergent (1kg),No Service,Household,No Service,10,192.0,1600,1792.0,0.0,1792.0,160,0.12,0,0.0,Online,CASH014,SUP116,23:56:43,Premium,In-Store,23183,0
INV23184,CUST9648,SRV002,06-09-2024,Paid,Return,Credit Card,Milk (1L),No Service,Dairy,No Service,6,18.0,360,316.03,316.03,0.0,60,0.05,0,61.97,Branch A,CASH009,SUP127,18:04:57,Wholesale,Online,23184,0
INV23185,CUST5728,SRV003,07-03-2025,Pending,Sale,Debit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,1,2.5,50,132.5,0.0,132.5,50,0.05,80,0.0,Branch A,CASH012,SUP162,21:58:49,Wholesale,Online,23185,0
INV23186,CUST7164,SRV001,25-08-2025,Pending,Sale,Credit Card,Detergent (1kg),No Service,Household,No Service,7,134.4,1120,1254.4,0.0,1254.4,160,0.12,0,0.0,Main Store,CASH015,SUP122,17:54:54,Premium,In-Store,23186,0
INV23187,CUST1013,SRV003,03-12-2022,Paid,Return,Net Banking,Chicken (1kg),No Service,Meat,No Service,3,90.0,750,840.0,840.0,0.0,250,0.12,0,0.0,Online,CASH002,SUP118,18:28:47,Wholesale,Online,23187,0
INV23188,CUST8734,SRV003,05-03-2024,Paid,Sale,Cheque,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,7,12.25,245,337.25,337.25,0.0,35,0.05,80,0.0,Main Store,CASH010,SUP149,04:33:52,Wholesale,Phone,23188,0
INV23189,CUST1219,SRV001,09-07-2023,Paid,Sale,Credit Card,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,9,13.5,270,323.5,323.5,0.0,30,0.05,40,0.0,Main Store,CASH009,SUP169,13:52:04,Regular,In-Store,23189,0
INV23190,CUST1105,SRV001,27-04-2023,Paid,Sale,Credit Card,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,5,10.0,200,290.0,290.0,0.0,40,0.05,80,0.0,Online,CASH014,SUP152,04:35:54,Wholesale,Online,23190,0
INV23191,CUST9220,SRV003,13-05-2025,Paid,Sale,Debit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,10,15.0,300,379.06,379.06,0.0,30,0.05,80,15.94,Branch A,CASH010,SUP128,20:53:26,Premium,In-Store,23191,0
INV23192,CUST6179,SRV002,05-12-2024,Pending,Sale,Credit Card,Bread (400g),Express Delivery,Bakery,Delivery Services,2,4.0,80,164.0,0.0,164.0,40,0.05,80,0.0,Main Store,CASH014,SUP159,04:51:47,Regular,Online,23192,0
INV23193,CUST9356,SRV001,13-09-2022,Paid,Sale,Credit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,4,76.8,640,796.8,796.8,0.0,160,0.12,80,0.0,Online,CASH009,SUP113,15:52:39,Premium,In-Store,23193,0
INV23194,CUST6978,SRV002,07-11-2022,Paid,Sale,Cheque,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,4,10.0,200,250.0,250.0,0.0,50,0.05,40,0.0,Main Store,CASH002,SUP135,06:02:18,Premium,Online,23194,0
INV23195,CUST2012,SRV001,21-05-2024,Paid,Sale,Cheque,Dishwash Soap (500ml),No Service,Household,No Service,4,57.599999999999994,320,377.6,377.6,0.0,80,0.18,0,0.0,Main Store,CASH009,SUP114,23:29:51,Regular,Phone,23195,0
INV23196,CUST9253,SRV002,26-06-2025,Failed,Sale,Credit Card,Rice (5kg),No Service,Grains & Cereals,No Service,10,150.0,3000,3150.0,0.0,3150.0,300,0.05,0,0.0,Branch B,CASH001,SUP142,17:20:47,Premium,In-Store,23196,0
INV23197,CUST3874,SRV001,14-08-2023,Pending,Sale,Credit Card,Chips (100g),No Service,Snacks,No Service,2,7.199999999999999,40,47.2,0.0,47.2,20,0.18,0,0.0,Main Store,CASH003,SUP104,02:06:31,Wholesale,Online,23197,0
INV23198,CUST9890,SRV001,16-05-2023,Paid,Sale,Net Banking,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,3,54.0,300,434.0,434.0,0.0,100,0.18,80,0.0,Branch B,CASH008,SUP140,00:49:33,Regular,In-Store,23198,0
INV23199,CUST7908,SRV001,09-06-2024,Paid,Sale,Cheque,Milk (1L),Standard Delivery,Dairy,Delivery Services,9,27.0,540,607.0,607.0,0.0,60,0.05,40,0.0,Online,CASH015,SUP102,00:49:43,Wholesale,In-Store,23199,0
INV23200,CUST5265,SRV002,24-03-2023,Paid,Sale,Credit Card,Chips (100g),Express Delivery,Snacks,Delivery Services,6,21.599999999999998,120,221.6,221.6,0.0,20,0.18,80,0.0,Main Store,CASH011,SUP122,22:36:55,Regular,Online,23200,0
INV23201,CUST5942,SRV001,14-02-2025,Failed,Sale,UPI,Chicken (1kg),Express Delivery,Meat,Delivery Services,7,210.0,1750,1732.82,0.0,1732.82,250,0.12,80,307.18,Branch A,CASH015,SUP160,05:22:56,Premium,Phone,23201,0
INV23202,CUST6888,SRV001,06-01-2023,Failed,Sale,Cheque,Detergent (1kg),Standard Delivery,Household,Delivery Services,8,153.6,1280,1473.6,0.0,1473.6,160,0.12,40,0.0,Branch B,CASH008,SUP154,00:17:10,Premium,In-Store,23202,0
INV23203,CUST3847,SRV001,05-01-2025,Paid,Sale,UPI,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,5,30.0,600,710.0,710.0,0.0,120,0.05,80,0.0,Branch A,CASH007,SUP106,10:01:07,Premium,Phone,23203,0
