Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Leakage_Flag,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Anomaly_Type
INV14976,CUST4741,SRV006,2023-10-06,Pending,Anomaly,Return,Debit Card,Sugar (1kg),Bulk Order Service,Pantry Staples,Special Orders,4,9.0,180.0,339.0,0.0,339.0,45.0,0.05,150,0,Main Store,CASH005,SUP150,03:19:51,Wholesale,In-Store,Duplicate Entries
INV14978,CUST4427,SRV005,2023-11-17,Pending,Anomaly,Sale,Cash,Oranges (1kg),Installation Service,Fruits,Technical Services,10,69.75207093628235,581.2672578023529,1151.0193287386353,0.0,1151.0193287386353,80.0,0.12,500,0,Branch B,CASH013,SUP127,01:38:25,Premium,Online,Usage Mismatch
INV14979,CUST4279,SRV005,2023-12-30,Failed,Anomaly,Return,UPI,Rice (1kg),Installation Service,Grains & Cereals,Technical Services,1,7.199999999999999,60.0,567.2,65.53148350720672,501.66851649279334,60.0,0.12,500,0,Main Store,CASH018,SUP178,23:06:01,Regular,Online,Payment Status Mismatch
INV14980,CUST6759,SRV003,2023-04-04,Failed,No Leakage,Sale,Cash,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,5,180.0,1500.0,1760.0,0.0,1760.0,300.0,0.12,80,0,Online,CASH012,SUP111,05:15:23,New,In-Store,None
INV14981,CUST1027,SRV004,2023-04-20,Failed,No Leakage,Return,Debit Card,Cheese (200g),Consultation Service,Dairy & Eggs,Advisory Services,7,52.5,1050.0,1402.5,0.0,1402.5,150.0,0.05,300,0,Branch B,CASH004,SUP188,04:10:22,New,Online,None
INV14982,CUST3617,SRV004,2023-04-12,Paid,Anomaly,Sale,UPI,Onions (1kg),Consultation Service,Fresh Vegetables,Advisory Services,8,16.0,320.0,636.0,563.87621739327,72.12378260672995,40.0,0.05,300,0,Branch A,CASH012,SUP153,02:22:54,New,Online,Under Payment
INV14983,CUST2112,SRV006,2024-09-11,Pending,Anomaly,Return,Credit Card,Chicken (1kg),Bulk Order Service,Meat & Fish,Special Orders,5,49.66113395040507,993.2226790081014,1192.8838129585065,0.0,1192.8838129585065,250.0,0.05,150,0,Branch A,CASH006,SUP159,23:19:56,Wholesale,Phone,Usage Mismatch
INV14984,CUST9262,SRV002,2023-05-02,Paid,Anomaly,Sale,Cheque,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,10,22.5,450.0,472.5,472.5,0.0,45.0,0.05,40,0,Online,CASH017,SUP109,14:53:50,New,In-Store,Missing Charges
INV14985,CUST5303,SRV006,2023-10-01,Paid,Anomaly,Return,Credit Card,Dishwash Soap (500ml),Bulk Order Service,Household,Special Orders,3,12.0,240.0,402.0,402.0,0.0,80.0,0.05,150,0,Branch A,CASH017,SUP117,10:23:05,Wholesale,Phone,Duplicate Entries
INV14985,CUST2273,SRV001,2023-07-19,Paid,Anomaly,Return,Net Banking,Eggs (12 pack),No Service,Dairy & Eggs,None,4,14.0,280.0,246.42097096612233,246.42097096612233,0.0,70.0,0.05,0,0,Main Store,CASH004,SUP133,15:35:34,Premium,In-Store,Unrecorded Discounts
INV14987,CUST7121,SRV007,2023-02-25,Paid,No Leakage,Sale,Net Banking,Lentils (1kg),Customization Service,Grains & Cereals,Special Orders,9,45.0,900.0,1145.0,1145.0,0.0,100.0,0.05,200,0,Online,CASH008,SUP122,14:46:00,Wholesale,Phone,None
INV14988,CUST3625,SRV003,2023-09-03,Failed,No Leakage,Return,Net Banking,Detergent (1kg),Express Delivery,Household,Delivery Services,7,70.0,1400.0,1550.0,0.0,1550.0,200.0,0.05,80,0,Branch A,CASH006,SUP123,06:42:51,New,In-Store,None
INV14989,CUST8610,SRV001,2023-11-09,Paid,No Leakage,Return,Credit Card,Tomatoes (1kg),No Service,Fresh Vegetables,None,6,9.0,180.0,189.0,189.0,0.0,30.0,0.05,0,0,Branch A,CASH010,SUP163,12:34:07,New,Online,None
INV14990,CUST1175,SRV005,2024-04-30,Failed,Anomaly,Sale,UPI,Sugar (1kg),Installation Service,Pantry Staples,Technical Services,6,34.21032094949123,190.05733860828462,724.2676595577759,0.0,724.2676595577759,45.0,0.18,500,0,Main Store,CASH004,SUP150,14:03:34,Premium,Online,Usage Mismatch
INV14991,CUST9532,SRV003,2024-04-01,Paid,No Leakage,Sale,Cheque,Detergent (1kg),Express Delivery,Household,Delivery Services,7,70.0,1400.0,1550.0,1550.0,0.0,200.0,0.05,80,0,Branch A,CASH002,SUP105,17:39:47,Wholesale,Phone,None
INV14992,CUST4590,SRV005,2023-07-01,Failed,No Leakage,Sale,Debit Card,Biscuits (200g),Installation Service,Snacks,Technical Services,9,13.5,270.0,783.5,0.0,783.5,30.0,0.05,500,0,Branch B,CASH017,SUP166,03:05:55,New,Phone,None
INV14993,CUST7949,SRV006,2024-09-13,Paid,Anomaly,Return,Cheque,Wheat Flour (1kg),Bulk Order Service,Grains & Cereals,Special Orders,5,40.5,225.0,265.5,265.5,0.0,45.0,0.18,150,0,Branch A,CASH015,SUP118,00:03:36,Wholesale,Online,Missing Charges
INV14994,CUST9038,SRV007,2023-11-07,Failed,Anomaly,Return,UPI,Cheese (200g),Customization Service,Dairy & Eggs,Special Orders,3,22.5,450.0,472.5,0.0,472.5,150.0,0.05,200,0,Online,CASH003,SUP184,09:05:01,New,Phone,Missing Charges
INV14995,CUST1965,SRV007,2024-02-07,Failed,No Leakage,Sale,Net Banking,Coffee Powder (200g),Customization Service,Beverages,Special Orders,8,504.0,2800.0,3504.0,0.0,3504.0,350.0,0.18,200,0,Online,CASH018,SUP117,19:59:30,Wholesale,Online,None
INV14996,CUST3879,SRV004,2023-11-28,Paid,Anomaly,Sale,Net Banking,Oranges (1kg),Consultation Service,Fruits,Advisory Services,2,8.0,160.0,168.0,168.0,0.0,80.0,0.05,300,0,Online,CASH008,SUP180,18:58:06,New,Online,Missing Charges
INV14997,CUST1000,SRV003,2024-01-05,Paid,No Leakage,Sale,Net Banking,Oranges (1kg),Express Delivery,Fruits,Delivery Services,8,76.8,640.0,796.8,796.8,0.0,80.0,0.12,80,0,Online,CASH005,SUP197,02:32:40,New,In-Store,None
INV14998,CUST8839,SRV003,2023-12-16,Paid,No Leakage,Return,Cash,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,1,18.0,150.0,248.0,248.0,0.0,150.0,0.12,80,0,Branch B,CASH004,SUP166,05:36:51,Premium,Phone,None
INV14999,CUST8782,SRV006,2024-10-08,Paid,No Leakage,Return,Debit Card,Coffee Powder (200g),Bulk Order Service,Beverages,Special Orders,2,126.0,700.0,976.0,976.0,0.0,350.0,0.18,150,0,Main Store,CASH001,SUP194,12:14:04,Regular,Phone,None
INV15000,CUST7177,SRV001,2024-06-03,Paid,No Leakage,Sale,Cash,Salt (1kg),No Service,Pantry Staples,None,1,2.4,20.0,22.4,22.4,0.0,20.0,0.12,0,0,Online,CASH018,SUP187,16:07:48,Premium,In-Store,None
INV15001,CUST2196,SRV005,2023-09-27,Failed,No Leakage,Sale,Debit Card,Apples (1kg),Installation Service,Fruits,Technical Services,8,48.0,960.0,1508.0,0.0,1508.0,120.0,0.05,500,0,Main Store,CASH005,SUP199,04:31:21,Wholesale,In-Store,None
INV15002,CUST8246,SRV003,2023-04-15,Failed,No Leakage,Return,Credit Card,Chips (100g),Express Delivery,Snacks,Delivery Services,5,12.0,100.0,192.0,0.0,192.0,20.0,0.12,80,0,Main Store,CASH019,SUP119,21:59:48,Premium,Online,None
INV15003,CUST9557,SRV006,2023-09-09,Pending,No Leakage,Sale,UPI,Wheat Flour (1kg),Bulk Order Service,Grains & Cereals,Special Orders,4,21.599999999999998,180.0,351.6,0.0,351.6,45.0,0.12,150,0,Online,CASH016,SUP187,12:20:12,Regular,Online,None
INV15004,CUST8719,SRV005,2023-03-07,Pending,Anomaly,Sale,UPI,Onions (1kg),Installation Service,Fresh Vegetables,Technical Services,1,2.0,40.0,537.7313776629793,0.0,537.7313776629793,40.0,0.05,500,0,Branch A,CASH019,SUP120,08:58:43,Premium,In-Store,Unrecorded Discounts
INV15005,CUST3532,SRV007,2023-04-21,Pending,No Leakage,Sale,Cheque,Potatoes (1kg),Customization Service,Fresh Vegetables,Special Orders,7,44.1,245.0,489.1,0.0,489.1,35.0,0.18,200,0,Branch A,CASH002,SUP161,02:31:23,Wholesale,In-Store,None
INV15006,CUST3787,SRV005,2023-06-22,Failed,No Leakage,Sale,Debit Card,Coffee Powder (200g),Installation Service,Beverages,Technical Services,3,52.5,1050.0,1602.5,0.0,1602.5,350.0,0.05,500,0,Branch A,CASH019,SUP139,11:33:09,New,In-Store,None
INV15007,CUST9559,SRV005,2023-09-09,Failed,Anomaly,Return,Cheque,Biscuits (200g),Installation Service,Snacks,Technical Services,6,9.0,180.0,689.0,235.2879562052556,453.71204379474443,30.0,0.05,500,0,Branch B,CASH007,SUP139,08:30:41,Regular,In-Store,Payment Status Mismatch
INV15008,CUST3534,SRV005,2024-06-15,Failed,No Leakage,Return,Net Banking,Fish (1kg),Installation Service,Meat & Fish,Technical Services,2,108.0,600.0,1208.0,0.0,1208.0,300.0,0.18,500,0,Branch A,CASH003,SUP129,22:17:54,Regular,In-Store,None
INV15009,CUST4326,SRV005,2023-03-28,Pending,No Leakage,Return,Cheque,Rice (1kg),Installation Service,Grains & Cereals,Technical Services,8,57.599999999999994,480.0,1037.6,0.0,1037.6,60.0,0.12,500,0,Branch B,CASH001,SUP184,13:13:14,New,Online,None
INV15010,CUST7397,SRV007,2023-07-09,Pending,Anomaly,Sale,UPI,Apples (1kg),Customization Service,Fruits,Special Orders,2,33.38565060729978,185.47583670722102,418.8614873145208,0.0,418.8614873145208,120.0,0.18,200,0,Branch B,CASH016,SUP175,03:00:45,Wholesale,In-Store,Usage Mismatch
INV15011,CUST4862,SRV002,2023-06-02,Failed,No Leakage,Return,Cash,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,3,64.8,360.0,464.8,0.0,464.8,120.0,0.18,40,0,Branch A,CASH011,SUP163,14:21:32,Wholesale,Online,None
INV15012,CUST2496,SRV006,2023-03-31,Paid,Anomaly,Sale,Cash,Oranges (1kg),Bulk Order Service,Fruits,Special Orders,5,51.62019502822353,286.7788612679085,488.399056296132,488.399056296132,0.0,80.0,0.18,150,0,Branch B,CASH008,SUP132,01:41:18,Wholesale,Phone,Usage Mismatch
INV15013,CUST4608,SRV003,2024-05-27,Paid,Anomaly,Return,Cash,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,10,30.0,600.0,710.0,845.4603664247561,-135.4603664247561,60.0,0.05,80,0,Branch B,CASH001,SUP155,16:40:47,New,Online,Excess Payment
INV15014,CUST3710,SRV003,2023-03-03,Paid,No Leakage,Sale,Net Banking,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,54.0,300.0,434.0,434.0,0.0,60.0,0.18,80,0,Branch A,CASH010,SUP164,06:20:51,Regular,Phone,None
INV15015,CUST3498,SRV002,2024-06-06,Failed,Anomaly,Return,UPI,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,3,81.0,450.0,531.0,0.0,531.0,150.0,0.18,40,0,Branch A,CASH017,SUP127,05:53:16,New,Phone,Missing Charges
INV15016,CUST5676,SRV004,2023-08-05,Pending,Anomaly,Return,Cheque,Lentils (1kg),Consultation Service,Grains & Cereals,Advisory Services,4,64.3399877695729,357.4443764976273,721.7843642672002,0.0,721.7843642672002,100.0,0.18,300,0,Branch B,CASH018,SUP142,17:33:37,Regular,Phone,Usage Mismatch
INV15017,CUST4927,SRV004,2024-03-14,Paid,No Leakage,Return,Debit Card,Chicken (1kg),Consultation Service,Meat & Fish,Advisory Services,8,100.0,2000.0,2400.0,2400.0,0.0,250.0,0.05,300,0,Branch A,CASH003,SUP136,11:29:27,Wholesale,Phone,None
INV15018,CUST5739,SRV006,2024-12-11,Paid,No Leakage,Return,Credit Card,Rice (1kg),Bulk Order Service,Grains & Cereals,Special Orders,9,64.8,540.0,754.8,754.8,0.0,60.0,0.12,150,0,Branch A,CASH013,SUP187,10:05:31,Regular,Phone,None
INV15019,CUST9684,SRV003,2023-03-09,Pending,Anomaly,Return,Cheque,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,6,306.0,1800.0,2186.0,0.0,2186.0,300.0,0.16999999999999998,80,0,Main Store,CASH013,SUP106,13:34:12,Regular,Phone,Incorrect Rates
INV15020,CUST1354,SRV001,2024-05-15,Pending,Anomaly,Return,Credit Card,Apples (1kg),No Service,Fruits,None,1,14.399999999999999,120.0,103.76037114727478,0.0,103.76037114727478,120.0,0.12,0,0,Branch A,CASH012,SUP118,10:27:08,Wholesale,In-Store,Unrecorded Discounts
INV15021,CUST2932,SRV007,2024-12-12,Paid,Anomaly,Return,Cash,Bananas (1kg),Customization Service,Fruits,Special Orders,1,1.8824418255780255,37.64883651156051,239.53127833713853,239.53127833713853,0.0,50.0,0.05,200,0,Branch B,CASH015,SUP160,13:11:36,Premium,Online,Usage Mismatch
INV15022,CUST3027,SRV005,2024-09-30,Pending,No Leakage,Return,Credit Card,Eggs (12 pack),Installation Service,Dairy & Eggs,Technical Services,3,37.8,210.0,747.8,0.0,747.8,70.0,0.18,500,0,Main Store,CASH018,SUP185,04:39:43,Regular,Online,None
INV15023,CUST2020,SRV006,2024-02-22,Failed,Anomaly,Return,Cheque,Rice (1kg),Bulk Order Service,Grains & Cereals,Special Orders,9,112.12308146002884,622.9060081112714,885.0290895713002,0.0,885.0290895713002,69.21177867903015,0.18,150,0,Branch A,CASH008,SUP114,14:01:20,Wholesale,Phone,Incorrect Rates
INV15024,CUST5371,SRV005,2024-03-06,Pending,No Leakage,Return,Net Banking,Onions (1kg),Installation Service,Fresh Vegetables,Technical Services,6,43.199999999999996,240.0,783.2,0.0,783.2,40.0,0.18,500,0,Branch A,CASH003,SUP156,10:26:30,Premium,In-Store,None
INV15025,CUST7740,SRV004,2024-12-28,Pending,No Leakage,Return,UPI,Chips (100g),Consultation Service,Snacks,Advisory Services,5,5.0,100.0,405.0,0.0,405.0,20.0,0.05,300,0,Main Store,CASH019,SUP113,18:58:11,Wholesale,Online,None
INV15026,CUST7813,SRV001,2024-02-16,Paid,No Leakage,Sale,Net Banking,Milk (1L),No Service,Dairy & Eggs,None,1,3.0,60.0,63.0,63.0,0.0,60.0,0.05,0,0,Online,CASH010,SUP151,21:37:07,Premium,Online,None
INV15027,CUST4298,SRV002,2024-06-16,Paid,Anomaly,Return,Debit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,1,24.0,200.0,264.0,291.1914644655556,-27.19146446555561,200.0,0.12,40,0,Branch B,CASH020,SUP188,13:09:35,Premium,Online,Excess Payment
INV15028,CUST3403,SRV002,2024-06-17,Paid,Anomaly,Return,Net Banking,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,1,4.0,80.0,124.0,105.22529827675709,18.774701723242913,80.0,0.05,40,0,Main Store,CASH016,SUP164,05:42:18,Regular,Phone,Under Payment
INV15029,CUST4115,SRV001,2023-07-20,Failed,Anomaly,Sale,Cash,Chicken (1kg),No Service,Meat & Fish,None,2,48.7135975576709,405.9466463139242,454.66024387159507,0.0,454.66024387159507,250.0,0.12,0,0,Branch B,CASH001,SUP131,20:58:19,Wholesale,Online,Usage Mismatch
INV15030,CUST1622,SRV004,2023-07-28,Paid,No Leakage,Return,UPI,Dishwash Soap (500ml),Consultation Service,Household,Advisory Services,1,9.6,80.0,389.6,389.6,0.0,80.0,0.12,300,0,Branch A,CASH019,SUP199,19:43:48,Regular,Online,None
INV15031,CUST3831,SRV007,2024-07-14,Pending,Anomaly,Sale,Credit Card,Tea Powder (250g),Customization Service,Beverages,Special Orders,2,43.199999999999996,240.0,483.2,0.0,483.2,120.0,0.18,200,0,Branch B,CASH001,SUP158,04:36:46,Wholesale,In-Store,Duplicate Entries
INV15031,CUST4440,SRV006,2024-12-25,Failed,Anomaly,Return,Credit Card,Butter (100g),Bulk Order Service,Dairy & Eggs,Special Orders,4,24.0,200.0,374.0,0.0,374.0,50.0,0.12,150,0,Branch B,CASH003,SUP171,09:57:41,New,Online,Duplicate Entries
INV15033,CUST5291,SRV007,2024-04-28,Failed,Anomaly,Sale,Debit Card,Chips (100g),Customization Service,Snacks,Special Orders,3,6.0,60.0,266.0,0.0,266.0,20.0,0.1,200,0,Main Store,CASH002,SUP156,06:42:48,New,Phone,Incorrect Rates
INV15034,CUST6939,SRV004,2024-07-09,Failed,Anomaly,Return,Cash,Rice (1kg),Consultation Service,Grains & Cereals,Advisory Services,4,28.799999999999997,240.0,268.79999999999995,0.0,268.79999999999995,60.0,0.12,300,0,Branch B,CASH002,SUP171,12:28:51,Regular,In-Store,Missing Charges
INV15035,CUST3730,SRV002,2023-09-18,Paid,No Leakage,Sale,Cheque,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,3,12.0,240.0,292.0,292.0,0.0,80.0,0.05,40,0,Online,CASH005,SUP149,06:17:07,Premium,Phone,None
INV15036,CUST9396,SRV006,2024-03-13,Paid,Anomaly,Sale,Net Banking,Milk (1L),Bulk Order Service,Dairy & Eggs,Special Orders,2,21.599999999999998,120.0,291.6,347.6112493377871,-56.01124933778709,60.0,0.18,150,0,Branch B,CASH018,SUP190,14:02:25,Premium,Phone,Excess Payment
INV15037,CUST3300,SRV005,2023-04-12,Paid,No Leakage,Sale,Debit Card,Bananas (1kg),Installation Service,Fruits,Technical Services,9,22.5,450.0,972.5,972.5,0.0,50.0,0.05,500,0,Online,CASH017,SUP150,06:57:07,Premium,Phone,None
INV15038,CUST6386,SRV004,2023-12-06,Paid,No Leakage,Return,Net Banking,Potatoes (1kg),Consultation Service,Fresh Vegetables,Advisory Services,7,29.4,245.0,574.4,574.4,0.0,35.0,0.12,300,0,Branch A,CASH006,SUP145,14:55:12,Regular,Phone,None
INV15039,CUST8157,SRV004,2023-04-14,Failed,No Leakage,Sale,Credit Card,Fish (1kg),Consultation Service,Meat & Fish,Advisory Services,9,135.0,2700.0,3135.0,0.0,3135.0,300.0,0.05,300,0,Branch A,CASH008,SUP186,20:57:04,Wholesale,Online,None
INV15040,CUST9517,SRV005,2024-09-10,Failed,No Leakage,Return,UPI,Fish (1kg),Installation Service,Meat & Fish,Technical Services,8,288.0,2400.0,3188.0,0.0,3188.0,300.0,0.12,500,0,Online,CASH009,SUP175,22:30:48,Regular,Online,None
INV15041,CUST9935,SRV003,2024-04-13,Failed,No Leakage,Return,Cheque,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,2,7.199999999999999,40.0,127.2,0.0,127.2,20.0,0.18,80,0,Branch B,CASH008,SUP183,22:07:00,Regular,In-Store,None
INV15042,CUST7950,SRV004,2023-10-12,Failed,No Leakage,Return,Debit Card,Wheat Flour (1kg),Consultation Service,Grains & Cereals,Advisory Services,4,21.599999999999998,180.0,501.6,0.0,501.6,45.0,0.12,300,0,Online,CASH012,SUP124,04:04:41,Wholesale,In-Store,None
INV15043,CUST8379,SRV007,2024-11-30,Paid,No Leakage,Sale,Cash,Dishwash Soap (500ml),Customization Service,Household,Special Orders,10,144.0,800.0,1144.0,1144.0,0.0,80.0,0.18,200,0,Branch A,CASH020,SUP186,01:49:02,Wholesale,In-Store,None
INV15044,CUST7138,SRV007,2023-11-19,Paid,No Leakage,Sale,Credit Card,Biscuits (200g),Customization Service,Snacks,Special Orders,10,15.0,300.0,515.0,515.0,0.0,30.0,0.05,200,0,Main Store,CASH018,SUP135,08:56:03,Wholesale,Phone,None
INV15045,CUST6853,SRV001,2024-08-31,Pending,Anomaly,Return,Debit Card,Chicken (1kg),No Service,Meat & Fish,None,5,144.52727333976821,802.9292963320456,947.4565696718139,0.0,947.4565696718139,250.0,0.18,0,0,Branch A,CASH005,SUP193,13:19:15,Premium,Phone,Usage Mismatch
INV15046,CUST5473,SRV002,2023-04-18,Failed,No Leakage,Sale,Net Banking,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,4,129.6,720.0,889.6,0.0,889.6,180.0,0.18,40,0,Branch A,CASH005,SUP165,22:02:21,Premium,Online,None
INV15047,CUST2821,SRV001,2023-09-20,Failed,Anomaly,Sale,Debit Card,Bread (500g),No Service,Bakery,None,7,33.6,280.0,313.6,0.0,313.6,40.0,0.12,0,0,Branch A,CASH005,SUP152,16:47:50,Wholesale,Online,Duplicate Entries
INV15047,CUST5366,SRV003,2023-09-13,Pending,Anomaly,Sale,Debit Card,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,6,105.0,2100.0,2285.0,0.0,2285.0,350.0,0.05,80,0,Online,CASH011,SUP171,23:44:59,Wholesale,In-Store,Duplicate Entries
INV15049,CUST4482,SRV007,2024-07-11,Paid,Anomaly,Return,Net Banking,Lentils (1kg),Customization Service,Grains & Cereals,Special Orders,8,40.0,800.0,1040.0,901.2792591018044,138.72074089819557,100.0,0.05,200,0,Online,CASH009,SUP131,01:30:44,New,In-Store,Under Payment
INV15050,CUST8396,SRV006,2024-01-24,Failed,Anomaly,Return,UPI,Milk (1L),Bulk Order Service,Dairy & Eggs,Special Orders,1,7.199999999999999,60.0,217.2,84.66572717121859,132.5342728287814,60.0,0.12,150,0,Branch A,CASH004,SUP193,01:54:01,Premium,Online,Payment Status Mismatch
INV15051,CUST1589,SRV007,2024-01-04,Failed,Anomaly,Sale,Cash,Apples (1kg),Customization Service,Fruits,Special Orders,7,42.0,840.0,1082.0,406.0203653637526,675.9796346362474,120.0,0.05,200,0,Branch B,CASH006,SUP168,12:32:44,Premium,In-Store,Payment Status Mismatch
INV15052,CUST9777,SRV006,2024-05-23,Failed,No Leakage,Sale,Debit Card,Oranges (1kg),Bulk Order Service,Fruits,Special Orders,4,38.4,320.0,508.4,0.0,508.4,80.0,0.12,150,0,Online,CASH013,SUP120,08:30:20,Premium,In-Store,None
INV15053,CUST6737,SRV001,2024-05-28,Paid,No Leakage,Sale,Credit Card,Tea Powder (250g),No Service,Beverages,None,4,24.0,480.0,504.0,504.0,0.0,120.0,0.05,0,0,Main Store,CASH018,SUP117,05:47:13,Premium,In-Store,None
INV15054,CUST4440,SRV001,2024-09-13,Paid,Anomaly,Sale,Debit Card,Fish (1kg),No Service,Meat & Fish,None,6,324.0,1800.0,2124.0,2124.0,0.0,300.0,0.18,0,0,Branch B,CASH005,SUP130,11:03:46,Regular,In-Store,Duplicate Entries
INV15054,CUST4271,SRV005,2023-11-15,Failed,Anomaly,Return,Cheque,Detergent (1kg),Installation Service,Household,Technical Services,9,216.0,1800.0,2516.0,0.0,2516.0,200.0,0.12,500,0,Branch A,CASH015,SUP110,21:00:31,New,Online,Duplicate Entries
INV15056,CUST1451,SRV002,2023-06-30,Pending,No Leakage,Sale,Cash,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,1,14.399999999999999,80.0,134.4,0.0,134.4,80.0,0.18,40,0,Branch A,CASH008,SUP194,13:44:25,New,Phone,None
INV15057,CUST8882,SRV001,2023-04-08,Paid,No Leakage,Return,UPI,Onions (1kg),No Service,Fresh Vegetables,None,8,16.0,320.0,336.0,336.0,0.0,40.0,0.05,0,0,Main Store,CASH003,SUP152,10:13:13,New,Phone,None
INV15058,CUST3528,SRV001,2023-09-01,Pending,No Leakage,Sale,Debit Card,Detergent (1kg),No Service,Household,None,4,96.0,800.0,896.0,0.0,896.0,200.0,0.12,0,0,Branch A,CASH013,SUP158,22:35:34,Wholesale,In-Store,None
INV15059,CUST2838,SRV006,2024-06-23,Paid,Anomaly,Sale,Credit Card,Oranges (1kg),Bulk Order Service,Fruits,Special Orders,2,7.027109404889969,140.54218809779937,297.5692975026893,297.5692975026893,0.0,80.0,0.05,150,0,Main Store,CASH010,SUP125,10:57:41,Premium,In-Store,Usage Mismatch
INV15060,CUST8014,SRV005,2023-11-20,Paid,No Leakage,Sale,Cheque,Bread (500g),Installation Service,Bakery,Technical Services,6,12.0,240.0,752.0,752.0,0.0,40.0,0.05,500,0,Branch A,CASH015,SUP189,15:02:06,Regular,In-Store,None
INV15061,CUST4765,SRV002,2024-05-04,Paid,Anomaly,Return,UPI,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,3,24.3,135.0,199.3,224.55331747611893,-25.253317476118923,45.0,0.18,40,0,Branch A,CASH015,SUP176,01:00:03,Premium,In-Store,Excess Payment
INV15062,CUST7738,SRV006,2024-05-17,Failed,No Leakage,Return,Cash,Onions (1kg),Bulk Order Service,Fresh Vegetables,Special Orders,1,7.199999999999999,40.0,197.2,0.0,197.2,40.0,0.18,150,0,Branch B,CASH014,SUP158,15:53:46,New,In-Store,None
INV15063,CUST5925,SRV004,2024-08-17,Paid,Anomaly,Return,Credit Card,Wheat Flour (1kg),Consultation Service,Grains & Cereals,Advisory Services,2,4.5,90.0,394.5,394.5,0.0,45.0,0.05,300,0,Online,CASH019,SUP125,00:32:29,Regular,Phone,Duplicate Entries
INV15063,CUST5498,SRV005,2024-12-26,Pending,Anomaly,Return,Debit Card,Eggs (12 pack),Installation Service,Dairy & Eggs,Technical Services,8,67.2,560.0,1127.2,0.0,1127.2,70.0,0.12,500,0,Branch B,CASH017,SUP152,17:51:26,New,Online,Duplicate Entries
INV15065,CUST6792,SRV001,2023-07-09,Failed,Anomaly,Return,Net Banking,Tea Powder (250g),No Service,Beverages,None,2,39.51323749742711,329.27697914522594,368.79021664265304,0.0,368.79021664265304,164.63848957261297,0.12,0,0,Branch B,CASH013,SUP197,20:43:34,Regular,Phone,Incorrect Rates
INV15066,CUST4447,SRV002,2024-09-04,Paid,Anomaly,Sale,Credit Card,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,1,9.859128269679248,197.18256539358495,247.0416936632642,247.0416936632642,0.0,300.0,0.05,40,0,Branch A,CASH015,SUP111,18:56:57,Premium,Phone,Usage Mismatch
INV15067,CUST9254,SRV006,2023-06-13,Pending,No Leakage,Sale,Cheque,Potatoes (1kg),Bulk Order Service,Fresh Vegetables,Special Orders,4,25.2,140.0,315.2,0.0,315.2,35.0,0.18,150,0,Main Store,CASH010,SUP146,19:38:45,Wholesale,In-Store,None
INV15068,CUST3823,SRV003,2023-02-10,Paid,No Leakage,Return,Cash,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,8,43.199999999999996,240.0,363.2,363.2,0.0,30.0,0.18,80,0,Online,CASH017,SUP189,17:25:03,Wholesale,Online,None
INV15069,CUST7722,SRV006,2023-05-04,Failed,No Leakage,Return,Credit Card,Biscuits (200g),Bulk Order Service,Snacks,Special Orders,2,7.199999999999999,60.0,217.2,0.0,217.2,30.0,0.12,150,0,Branch B,CASH002,SUP148,06:16:42,Premium,Online,None
INV15070,CUST5608,SRV001,2024-11-14,Paid,No Leakage,Sale,UPI,Tea Powder (250g),No Service,Beverages,None,1,21.599999999999998,120.0,141.6,141.6,0.0,120.0,0.18,0,0,Main Store,CASH008,SUP111,04:26:46,Regular,Online,None
INV15071,CUST3730,SRV002,2023-08-13,Pending,Anomaly,Sale,Cheque,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,1,15.0,300.0,315.0,0.0,315.0,300.0,0.05,40,0,Branch B,CASH011,SUP125,07:37:41,New,Phone,Missing Charges
INV15072,CUST4652,SRV005,2024-10-13,Pending,Anomaly,Return,Net Banking,Dishwash Soap (500ml),Installation Service,Household,Technical Services,8,53.97387409723759,449.7822841436466,1003.7561582408841,0.0,1003.7561582408841,80.0,0.12,500,0,Branch A,CASH014,SUP123,17:36:25,Premium,In-Store,Usage Mismatch
