Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate,actual_billing_amnt,Leakage_Flag_Pred,Anomaly_Type_Pred
INV13313,CUST3481,SRV001,2024-03-11,Pending,Return,Cash,Apples (1kg),No Service,Fruits,No Service,10,216.0,1200.0,1179.5788620237684,0.0,1179.5788620237684,120.0,0.18,0,0,Branch A,CASH002,SUP125,10:58:38,New,Phone,13313,0,1416.0,Anomaly,No Anomaly
INV13358,CUST8152,SRV001,2023-11-10,Failed,Sale,Cheque,Toothpaste (150g),No Service,Personal Care,No Service,5,54.0,300.0,354.0,0.0,354.0,60.0,0.18,0,0,Online,CASH001,SUP166,12:05:28,Regular,In-Store,13358,0,354.0,Anomaly,No Anomaly
INV13363,CUST1414,SRV002,2023-07-11,Paid,Return,Cash,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,3,10.5,210.0,260.5,260.5,0.0,70.0,0.05,40,0,Branch A,CASH011,SUP146,05:00:23,New,In-Store,13363,0,260.5,Anomaly,No Anomaly
INV13365,CUST6603,SRV003,2024-04-13,Paid,Return,Cash,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,1,3.0,60.0,143.0,143.0,0.0,60.0,0.05,80,0,Branch B,CASH011,SUP112,18:48:06,Regular,In-Store,13365,0,143.0,Anomaly,No Anomaly
INV13373,CUST6939,SRV001,2024-07-12,Failed,Sale,Cash,Biscuits (200g),No Service,Snacks,No Service,10,15.0,300.0,315.0,0.0,315.0,30.0,0.05,0,0,Online,CASH010,SUP153,07:43:17,New,Phone,13373,0,315.0,Anomaly,No Anomaly
INV13409,CUST8006,SRV001,2023-06-28,Pending,Sale,Debit Card,Bread (500g),No Service,Bakery,No Service,6,28.8,240.0,268.8,0.0,268.8,40.0,0.12,0,0,Branch B,CASH005,SUP196,06:48:51,Wholesale,Online,13409,0,268.8,Anomaly,No Anomaly
INV13446,CUST6007,SRV001,2023-08-19,Failed,Sale,Credit Card,Onions (1kg),No Service,Fresh Vegetables,No Service,9,43.2,360.0,403.2,95.1180711663401,308.0819288336599,40.0,0.12,0,0,Main Store,CASH018,SUP101,15:32:30,Premium,Online,13446,0,403.2,Anomaly,No Anomaly
INV13454,CUST4124,SRV003,2024-01-16,Pending,Return,Cash,Soap (100g),Express Delivery,Personal Care,Delivery Services,5,10.0,200.0,290.0,0.0,290.0,40.0,0.05,80,0,Main Store,CASH007,SUP191,06:24:31,Wholesale,Phone,13454,0,290.0,Anomaly,No Anomaly
INV13461,CUST8770,SRV003,2024-01-03,Failed,Sale,Cheque,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,32.4,270.0,382.4,141.76550503895126,240.63449496104872,45.0,0.12,80,0,Online,CASH007,SUP190,08:42:09,Regular,Phone,13461,0,382.4,Anomaly,No Anomaly
INV13475,CUST7404,SRV001,2023-10-15,Failed,Return,Net Banking,Coffee Powder (200g),No Service,Beverages,No Service,8,140.0,2800.0,2940.0,0.0,2940.0,350.0,0.05,0,0,Main Store,CASH011,SUP185,15:34:46,Premium,In-Store,13475,0,2940.0,Anomaly,No Anomaly
INV13478,CUST6478,SRV003,2023-09-17,Failed,Sale,UPI,Soap (100g),Express Delivery,Personal Care,Delivery Services,4,8.0,160.0,248.0,0.0,248.0,40.0,0.05,80,0,Branch B,CASH001,SUP125,12:29:49,New,Phone,13478,0,248.0,Anomaly,Missing Item
INV13503,CUST3785,SRV003,2024-09-18,Pending,Return,Net Banking,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,9,67.5,1350.0,1417.5,0.0,1417.5,150.0,0.05,80,0,Online,CASH002,SUP128,03:44:32,Regular,Online,13503,0,1497.5,Anomaly,Duplicate Transaction
INV13520,CUST7732,SRV002,2024-09-28,Failed,Return,Credit Card,Chips (100g),Standard Delivery,Snacks,Delivery Services,10,36.0,200.0,276.0,53.78313918648057,222.21686081351945,20.0,0.18,40,0,Branch A,CASH014,SUP158,22:00:24,Wholesale,Phone,13520,0,276.0,Anomaly,No Anomaly
INV13535,CUST9064,SRV001,2024-08-02,Pending,Return,Net Banking,Eggs (12 pack),No Service,Dairy & Eggs,No Service,10,126.0,700.0,640.1963305364632,0.0,640.1963305364632,70.0,0.18,0,0,Online,CASH008,SUP184,04:17:54,New,In-Store,13535,0,826.0,Anomaly,No Anomaly
INV13537,CUST2884,SRV003,2023-09-18,Paid,Return,Cheque,Oranges (1kg),Express Delivery,Fruits,Delivery Services,8,76.8,640.0,796.8,796.8,0.0,80.0,0.12,80,0,Branch A,CASH018,SUP171,07:34:00,Premium,Phone,13537,0,796.8,Anomaly,No Anomaly
INV13571,CUST9924,SRV002,2024-08-20,Paid,Return,Cheque,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,1,18.0,150.0,191.109779409138,191.109779409138,0.0,150.0,0.12,40,0,Online,CASH007,SUP122,20:56:00,Premium,Phone,13571,0,208.0,Anomaly,Pricing Error
INV13573,CUST1101,SRV003,2023-09-27,Pending,Return,Cheque,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,10,22.5,450.0,552.5,0.0,552.5,45.0,0.05,80,0,Branch B,CASH009,SUP139,21:34:00,Premium,Phone,13573,0,552.5,Anomaly,No Anomaly
INV13574,CUST3113,SRV001,2024-01-06,Paid,Sale,Net Banking,Apples (1kg),No Service,Fruits,No Service,4,57.6,480.0,537.6,393.9371634166295,143.66283658337056,120.0,0.12,0,0,Branch A,CASH011,SUP125,20:18:52,Regular,In-Store,13574,0,537.6,Anomaly,No Anomaly
INV13613,CUST3018,SRV001,2024-07-23,Failed,Sale,Net Banking,Milk (1L),No Service,Dairy & Eggs,No Service,9,64.8,540.0,604.8,0.0,604.8,60.0,0.12,0,0,Main Store,CASH013,SUP155,09:34:08,Regular,Phone,13613,0,604.8,Anomaly,No Anomaly
INV13641,CUST9590,SRV002,2023-10-10,Paid,Sale,Credit Card,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,2,19.2,160.0,219.2,219.2,0.0,80.0,0.12,40,0,Branch B,CASH020,SUP195,06:13:32,Premium,Online,13641,0,219.2,Anomaly,No Anomaly
INV13652,CUST3080,SRV002,2023-02-13,Paid,Return,Net Banking,Detergent (1kg),Standard Delivery,Household,Delivery Services,8,80.0,1600.0,1680.0,1680.0,0.0,200.0,0.05,40,0,Online,CASH016,SUP119,07:06:40,Regular,Phone,13652,0,1720.0,Anomaly,No Anomaly
INV13659,CUST3844,SRV002,2023-12-15,Paid,Return,Debit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,9,54.0,1080.0,1174.0,1396.0326899505828,-222.03268995058284,120.0,0.05,40,0,Online,CASH008,SUP101,18:32:25,Wholesale,Online,13659,0,1174.0,Anomaly,No Anomaly
INV13664,CUST3742,SRV002,2023-08-01,Failed,Sale,UPI,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,9,67.5,1350.0,1457.5,0.0,1457.5,150.0,0.05,40,0,Main Store,CASH012,SUP107,19:57:28,Regular,Online,13664,0,1457.5,Anomaly,No Anomaly
INV13675,CUST8168,SRV001,2024-04-16,Pending,Sale,Debit Card,Biscuits (200g),No Service,Snacks,No Service,4,6.0,120.0,126.0,0.0,126.0,30.0,0.05,0,0,Branch A,CASH001,SUP183,02:38:07,Wholesale,In-Store,13675,0,126.0,Anomaly,Pricing Error
INV13677,CUST1538,SRV001,2024-02-11,Failed,Sale,UPI,Milk (1L),No Service,Dairy & Eggs,No Service,9,97.2,540.0,637.2,0.0,637.2,60.0,0.18,0,0,Branch A,CASH003,SUP187,03:50:55,New,Phone,13677,0,637.2,Anomaly,No Anomaly
INV13684,CUST8273,SRV003,2023-11-13,Paid,Sale,Net Banking,Eggs (12 pack),Express Delivery,Dairy & Eggs,Delivery Services,4,14.0,280.0,374.0,374.0,0.0,70.0,0.05,80,0,Main Store,CASH003,SUP181,04:55:29,New,In-Store,13684,0,374.0,Anomaly,Missing Item
INV13696,CUST6956,SRV001,2023-08-16,Failed,Return,UPI,Chips (100g),No Service,Snacks,No Service,3,10.8,60.0,70.8,0.0,70.8,20.0,0.18,0,0,Branch A,CASH005,SUP184,19:08:10,Regular,In-Store,13696,0,70.8,Anomaly,No Anomaly
INV13755,CUST6367,SRV002,2024-07-01,Failed,Sale,Debit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,1,2.5,50.0,92.5,0.0,92.5,50.0,0.05,40,0,Main Store,CASH017,SUP120,01:03:55,Regular,Online,13755,0,92.5,Anomaly,No Anomaly
INV13765,CUST1175,SRV001,2023-08-12,Paid,Return,Net Banking,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,7,25.2,210.0,235.2,235.2,0.0,30.0,0.12,0,0,Main Store,CASH012,SUP182,16:39:04,Premium,Phone,13765,0,235.2,Anomaly,Duplicate Transaction
INV13837,CUST5291,SRV001,2023-05-20,Failed,Return,Cash,Lentils (1kg),No Service,Grains & Cereals,No Service,1,5.0,100.0,105.0,44.466403515344176,60.533596484655824,100.0,0.05,0,0,Online,CASH005,SUP173,09:56:24,Premium,Online,13837,0,105.0,Anomaly,No Anomaly
INV13848,CUST4843,SRV003,2023-01-25,Paid,Sale,Credit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,2,54.0,300.0,434.0,434.0,0.0,150.0,0.18,80,0,Main Store,CASH008,SUP200,09:03:30,Regular,Phone,13848,0,434.0,Anomaly,No Anomaly
INV13864,CUST9254,SRV001,2024-11-22,Pending,Sale,Cash,Apples (1kg),No Service,Fruits,No Service,5,108.0,600.0,708.0,0.0,708.0,120.0,0.18,0,0,Main Store,CASH008,SUP126,06:15:31,Premium,In-Store,13864,0,708.0,Anomaly,No Anomaly
INV13885,CUST2597,SRV003,2023-12-17,Paid,Return,UPI,Bananas (1kg),Express Delivery,Fruits,Delivery Services,5,12.5,250.0,342.5,302.2310497123687,40.2689502876313,50.0,0.05,80,0,Branch B,CASH013,SUP159,09:43:05,New,Phone,13885,0,342.5,Anomaly,No Anomaly
INV13891,CUST1954,SRV003,2024-06-07,Paid,Sale,Cheque,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,3,37.5,750.0,867.5,867.5,0.0,250.0,0.05,80,0,Branch A,CASH012,SUP183,01:39:41,New,In-Store,13891,0,867.5,Anomaly,No Anomaly
INV13920,CUST5208,SRV003,2024-06-05,Pending,Sale,Cash,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,4,20.0,400.0,500.0,0.0,500.0,100.0,0.05,80,0,Branch B,CASH007,SUP163,11:06:18,Wholesale,Phone,13920,0,500.0,Anomaly,No Anomaly
INV13921,CUST1377,SRV002,2024-12-26,Pending,Return,Credit Card,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,2,90.0,500.0,630.0,0.0,630.0,250.0,0.18,40,0,Online,CASH020,SUP178,16:58:10,Premium,In-Store,13921,0,630.0,Anomaly,Duplicate Transaction
INV13941,CUST3458,SRV003,2023-12-05,Paid,Return,Credit Card,Oranges (1kg),Express Delivery,Fruits,Delivery Services,2,28.8,160.0,268.8,268.8,0.0,80.0,0.18,80,0,Branch A,CASH007,SUP109,21:25:45,Regular,Online,13941,0,268.8,Anomaly,No Anomaly
INV13958,CUST6383,SRV002,2024-07-12,Failed,Sale,Cash,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,2,36.0,300.0,295.8557855137332,0.0,295.8557855137332,150.0,0.12,40,0,Branch B,CASH020,SUP153,23:12:33,Regular,In-Store,13958,0,376.0,Anomaly,No Anomaly
INV13963,CUST6235,SRV001,2024-07-10,Pending,Sale,Credit Card,Chicken (1kg),No Service,Meat & Fish,No Service,3,90.0,750.0,840.0,0.0,840.0,250.0,0.12,0,0,Branch A,CASH018,SUP110,18:38:17,Wholesale,Phone,13963,0,840.0,Anomaly,No Anomaly
INV13974,CUST2929,SRV002,2024-04-24,Paid,Sale,Net Banking,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,3,81.0,450.0,571.0,635.6608903379803,-64.66089033798028,150.0,0.18,40,0,Branch A,CASH018,SUP133,10:39:49,New,Phone,13974,0,571.0,Anomaly,No Anomaly
INV13975,CUST1291,SRV002,2024-10-04,Failed,Sale,Cash,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,5,72.0,400.0,512.0,0.0,512.0,80.0,0.18,40,0,Branch A,CASH006,SUP157,12:47:51,Premium,Online,13975,0,512.0,Anomaly,No Anomaly
INV13981,CUST8127,SRV003,2024-11-29,Paid,Return,Cash,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,3,16.2,135.0,151.2,151.2,0.0,45.0,0.12,80,0,Online,CASH017,SUP116,22:56:57,Wholesale,Online,13981,0,231.2,Anomaly,No Anomaly
INV13995,CUST7274,SRV001,2024-01-16,Paid,Sale,Debit Card,Apples (1kg),No Service,Fruits,No Service,8,115.2,960.0,841.9548198214616,841.9548198214616,0.0,120.0,0.12,0,0,Branch B,CASH002,SUP114,03:46:09,Wholesale,Phone,13995,0,1075.2,Anomaly,No Anomaly
INV14000,CUST8366,SRV002,2023-04-15,Failed,Sale,Debit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,3,6.0,120.0,166.0,34.693419343098434,131.30658065690156,40.0,0.05,40,0,Branch B,CASH014,SUP184,12:27:00,New,Phone,14000,0,166.0,Anomaly,No Anomaly
INV14003,CUST6394,SRV003,2024-11-27,Failed,Return,Cheque,Soap (100g),Express Delivery,Personal Care,Delivery Services,8,57.6,320.0,457.6,122.75643172675974,334.8435682732403,40.0,0.18,80,0,Branch B,CASH013,SUP145,10:04:58,Regular,Phone,14003,0,457.6,Anomaly,No Anomaly
INV14017,CUST5987,SRV001,2024-02-25,Failed,Return,Debit Card,Butter (100g),No Service,Dairy & Eggs,No Service,4,24.0,200.0,224.0,75.50470614660483,148.49529385339517,50.0,0.12,0,0,Online,CASH014,SUP171,15:23:02,Premium,Phone,14017,0,224.0,Anomaly,Pricing Error
INV14047,CUST9677,SRV002,2024-09-13,Failed,Return,Cash,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,9,108.0,900.0,1048.0,111.5287343145609,936.4712656854392,100.0,0.12,40,0,Main Store,CASH020,SUP131,14:25:28,Wholesale,Online,14047,0,1048.0,Anomaly,Duplicate Transaction
INV14069,CUST6064,SRV002,2023-05-27,Pending,Sale,UPI,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,9,67.5,1350.0,1457.5,0.0,1457.5,150.0,0.05,40,0,Online,CASH006,SUP140,17:31:36,New,In-Store,14069,0,1457.5,Anomaly,No Anomaly
INV14141,CUST8814,SRV001,2024-12-02,Paid,Return,Cheque,Chips (100g),No Service,Snacks,No Service,7,16.8,140.0,125.28023729479364,125.28023729479364,0.0,20.0,0.12,0,0,Main Store,CASH020,SUP154,08:08:11,Premium,Online,14141,0,156.8,Anomaly,No Anomaly
INV14155,CUST3617,SRV002,2023-02-02,Paid,Sale,Debit Card,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,4,180.0,1000.0,1220.0,1220.0,0.0,250.0,0.18,40,0,Main Store,CASH015,SUP198,18:39:01,Regular,Phone,14155,0,1220.0,Anomaly,No Anomaly
INV14166,CUST7819,SRV001,2023-12-30,Pending,Sale,Debit Card,Chips (100g),No Service,Snacks,No Service,3,3.0,60.0,48.18151570336974,0.0,48.18151570336974,20.0,0.05,0,0,Main Store,CASH011,SUP152,22:43:59,Premium,In-Store,14166,0,63.0,Anomaly,No Anomaly
INV14178,CUST6951,SRV003,2024-06-20,Paid,Return,Cheque,Apples (1kg),Express Delivery,Fruits,Delivery Services,1,21.6,120.0,221.6,221.6,0.0,120.0,0.18,80,0,Main Store,CASH002,SUP177,12:32:01,Premium,Online,14178,0,221.6,Anomaly,No Anomaly
INV14179,CUST8925,SRV002,2023-09-22,Paid,Sale,Debit Card,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,7,87.5,1750.0,1877.5,1877.5,0.0,250.0,0.05,40,0,Main Store,CASH013,SUP132,07:20:09,Premium,Phone,14179,0,1877.5,Anomaly,No Anomaly
INV14181,CUST7060,SRV002,2024-03-06,Pending,Return,UPI,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,10,81.0,450.0,571.0,0.0,571.0,45.0,0.18,40,0,Branch A,CASH008,SUP108,00:16:10,Wholesale,In-Store,14181,1,571.0,Anomaly,Missing Item
INV14184,CUST1094,SRV002,2024-04-29,Paid,Return,Net Banking,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,3,6.75,135.0,181.75,181.75,0.0,45.0,0.05,40,0,Branch A,CASH009,SUP152,01:28:32,Premium,In-Store,14184,0,181.75,Anomaly,Missing Item
INV14206,CUST7129,SRV003,2023-04-25,Paid,Return,Cheque,Detergent (1kg),Express Delivery,Household,Delivery Services,9,90.0,1800.0,1970.0,2360.071488192489,-390.07148819248914,200.0,0.05,80,0,Branch A,CASH018,SUP172,14:48:43,New,Phone,14206,0,1970.0,Anomaly,No Anomaly
INV14213,CUST1798,SRV003,2024-08-10,Paid,Sale,Net Banking,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,8,64.8,360.0,504.8,504.8,0.0,45.0,0.18,80,0,Main Store,CASH010,SUP163,09:32:44,Regular,In-Store,14213,0,504.8,Anomaly,Pricing Error
INV14225,CUST6641,SRV002,2024-05-08,Failed,Sale,UPI,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,6,57.6,480.0,452.7513289507917,0.0,452.7513289507917,80.0,0.12,40,0,Online,CASH016,SUP130,15:58:22,New,In-Store,14225,0,577.6,Anomaly,No Anomaly
INV14236,CUST2050,SRV002,2024-06-11,Paid,Sale,Cheque,Chips (100g),Standard Delivery,Snacks,Delivery Services,9,9.0,180.0,229.0,229.0,0.0,20.0,0.05,40,0,Online,CASH006,SUP148,07:55:27,Regular,In-Store,14236,0,229.0,Anomaly,Missing Item
INV14256,CUST7520,SRV001,2024-08-14,Failed,Return,UPI,Tea Powder (250g),No Service,Beverages,No Service,10,60.0,1200.0,1260.0,0.0,1260.0,120.0,0.05,0,0,Branch A,CASH017,SUP192,20:19:39,Premium,Online,14256,0,1260.0,Anomaly,Missing Item
INV14278,CUST1355,SRV001,2024-03-28,Paid,Sale,Net Banking,Tea Powder (250g),No Service,Beverages,No Service,10,216.0,1200.0,1416.0,1013.4675106689932,402.5324893310067,120.0,0.18,0,0,Branch A,CASH019,SUP198,19:39:33,Regular,Phone,14278,0,1416.0,Anomaly,No Anomaly
INV14287,CUST6975,SRV002,2024-05-22,Pending,Sale,Cheque,Chips (100g),Standard Delivery,Snacks,Delivery Services,9,9.0,180.0,229.0,0.0,229.0,20.0,0.05,40,0,Main Store,CASH020,SUP118,23:36:59,Premium,Online,14287,0,229.0,Anomaly,No Anomaly
INV14291,CUST9804,SRV002,2024-06-05,Pending,Sale,UPI,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,8,24.0,480.0,544.0,0.0,544.0,60.0,0.05,40,0,Branch A,CASH010,SUP108,09:35:13,Regular,Online,14291,0,544.0,Anomaly,Missing Item
INV14300,CUST3077,SRV001,2024-10-13,Paid,Return,Debit Card,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,9,72.89999999999999,405.0,477.9,477.9,0.0,45.0,0.18,0,0,Main Store,CASH009,SUP192,07:15:21,Premium,In-Store,14300,1,477.9,Anomaly,Duplicate Transaction
INV14393,CUST5873,SRV002,2023-10-03,Paid,Sale,Credit Card,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,1,7.199999999999999,60.0,107.2,126.04598680809224,-18.845986808092235,60.0,0.12,40,0,Online,CASH015,SUP106,12:00:22,Wholesale,Phone,14393,0,107.2,Anomaly,No Anomaly
INV14441,CUST9087,SRV002,2023-07-23,Paid,Return,Debit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,9,54.0,450.0,544.0,544.0,0.0,50.0,0.12,40,0,Main Store,CASH010,SUP135,09:54:33,Regular,Online,14441,0,544.0,Anomaly,Pricing Error
INV14472,CUST7801,SRV001,2023-09-07,Failed,Sale,Cheque,Eggs (12 pack),No Service,Dairy & Eggs,No Service,4,33.6,280.0,313.6,0.0,313.6,70.0,0.12,0,0,Online,CASH010,SUP150,16:46:49,Regular,In-Store,14472,0,313.6,Anomaly,No Anomaly
INV14479,CUST4282,SRV001,2024-01-26,Pending,Sale,Net Banking,Apples (1kg),No Service,Fruits,No Service,6,86.39999999999999,720.0,806.4,0.0,806.4,120.0,0.12,0,0,Branch A,CASH014,SUP180,07:30:14,New,In-Store,14479,0,806.4,Anomaly,No Anomaly
INV14481,CUST4344,SRV003,2024-01-13,Pending,Return,Cheque,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,12.6,105.0,177.19408667784737,0.0,177.19408667784737,35.0,0.12,80,0,Main Store,CASH019,SUP166,03:49:46,Premium,Online,14481,0,197.6,Anomaly,Duplicate Transaction
INV14530,CUST5363,SRV003,2023-04-06,Paid,Return,UPI,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,4,9.0,180.0,269.0,269.0,0.0,45.0,0.05,80,0,Online,CASH009,SUP183,11:10:53,Premium,Phone,14530,0,269.0,Anomaly,No Anomaly
INV14547,CUST3111,SRV002,2024-11-10,Pending,Sale,UPI,Apples (1kg),Standard Delivery,Fruits,Delivery Services,5,72.0,600.0,712.0,0.0,712.0,120.0,0.12,40,0,Branch B,CASH006,SUP100,07:34:03,Premium,In-Store,14547,0,712.0,Anomaly,No Anomaly
INV14552,CUST5865,SRV003,2023-10-13,Failed,Return,Net Banking,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,7,67.2,560.0,707.2,0.0,707.2,80.0,0.12,80,0,Branch A,CASH005,SUP158,22:21:55,Premium,Phone,14552,0,707.2,Anomaly,No Anomaly
INV14584,CUST4368,SRV003,2023-02-20,Pending,Return,Cheque,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,10,270.0,1500.0,1850.0,0.0,1850.0,150.0,0.18,80,0,Online,CASH013,SUP139,05:31:15,Wholesale,Phone,14584,0,1850.0,Anomaly,No Anomaly
INV14610,CUST3820,SRV003,2024-06-02,Pending,Sale,Credit Card,Oranges (1kg),Express Delivery,Fruits,Delivery Services,1,14.4,80.0,94.4,0.0,94.4,80.0,0.18,80,0,Online,CASH020,SUP132,11:30:23,Premium,Online,14610,0,174.4,Anomaly,No Anomaly
INV14645,CUST4012,SRV003,2023-07-05,Failed,Sale,Cash,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,2,108.0,600.0,788.0,0.0,788.0,300.0,0.18,80,0,Branch B,CASH017,SUP173,00:20:29,Premium,Online,14645,0,788.0,Anomaly,Missing Item
INV14667,CUST5463,SRV003,2024-01-22,Failed,Return,Net Banking,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,6,378.0,2100.0,2558.0,0.0,2558.0,350.0,0.18,80,0,Main Store,CASH003,SUP179,00:33:36,Regular,Online,14667,0,2558.0,Anomaly,Missing Item
INV14682,CUST4168,SRV001,2023-08-13,Failed,Return,Credit Card,Oranges (1kg),No Service,Fruits,No Service,1,9.6,80.0,89.6,22.75509717164197,66.84490282835802,80.0,0.12,0,0,Main Store,CASH005,SUP114,22:25:29,Regular,Online,14682,0,89.6,Anomaly,No Anomaly
INV14706,CUST3318,SRV002,2024-09-30,Failed,Return,Cheque,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,3,81.0,450.0,571.0,140.20959038425184,430.79040961574816,150.0,0.18,40,0,Main Store,CASH002,SUP198,05:54:51,Regular,In-Store,14706,0,571.0,Anomaly,No Anomaly
INV14738,CUST8252,SRV003,2024-05-08,Paid,Return,Cheque,Chips (100g),Express Delivery,Snacks,Delivery Services,3,7.199999999999999,60.0,147.2,147.2,0.0,20.0,0.12,80,0,Online,CASH008,SUP187,00:01:53,New,Phone,14738,0,147.2,Anomaly,No Anomaly
INV14753,CUST3684,SRV003,2023-11-07,Paid,Return,Credit Card,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,8,288.0,2400.0,2768.0,2768.0,0.0,300.0,0.12,80,0,Main Store,CASH005,SUP128,13:14:20,Regular,Phone,14753,0,2768.0,Anomaly,No Anomaly
INV14773,CUST7495,SRV002,2024-01-17,Paid,Sale,UPI,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,5,180.0,1500.0,1427.801243058571,1427.801243058571,0.0,300.0,0.12,40,0,Online,CASH019,SUP132,23:54:03,Wholesale,In-Store,14773,0,1720.0,Anomaly,Duplicate Transaction
INV14780,CUST6650,SRV001,2024-11-07,Paid,Return,Credit Card,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,5,40.5,225.0,265.5,313.67300894938074,-48.17300894938074,45.0,0.18,0,0,Branch A,CASH007,SUP184,16:19:16,New,Online,14780,0,265.5,Anomaly,No Anomaly
INV14784,CUST4769,SRV002,2023-03-16,Paid,Return,Cheque,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,3,18.0,150.0,208.0,151.43732604636944,56.562673953630565,50.0,0.12,40,0,Main Store,CASH002,SUP184,07:41:02,New,Phone,14784,0,208.0,Anomaly,No Anomaly
INV14826,CUST9091,SRV002,2023-11-28,Failed,Sale,UPI,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,3,18.0,150.0,208.0,65.12962508720946,142.87037491279054,50.0,0.12,40,0,Branch A,CASH002,SUP106,19:52:13,Regular,Phone,14826,0,208.0,Anomaly,No Anomaly
INV14854,CUST9959,SRV003,2024-07-25,Failed,Return,Credit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,9,20.25,405.0,505.25,0.0,505.25,45.0,0.05,80,0,Branch A,CASH019,SUP199,19:23:25,Regular,Online,14854,0,505.25,Anomaly,Missing Item
INV14856,CUST2157,SRV003,2023-03-21,Pending,Return,UPI,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,10,360.0,3000.0,3440.0,0.0,3440.0,300.0,0.12,80,0,Main Store,CASH019,SUP188,14:51:01,Premium,Phone,14856,0,3440.0,Anomaly,No Anomaly
INV14859,CUST3844,SRV001,2023-01-26,Pending,Return,UPI,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,4,21.6,180.0,201.6,0.0,201.6,45.0,0.12,0,0,Main Store,CASH002,SUP142,16:17:04,Wholesale,In-Store,14859,0,201.6,Anomaly,No Anomaly
INV14864,CUST4895,SRV001,2023-08-31,Paid,Sale,Cash,Onions (1kg),No Service,Fresh Vegetables,No Service,2,9.6,80.0,89.6,65.80837791933594,23.79162208066405,40.0,0.12,0,0,Branch B,CASH005,SUP190,02:15:11,Regular,Phone,14864,0,89.6,Anomaly,No Anomaly
INV14873,CUST1472,SRV003,2024-01-01,Paid,Sale,Net Banking,Bread (500g),Express Delivery,Bakery,Delivery Services,3,6.0,120.0,206.0,228.8576399571604,-22.857639957160416,40.0,0.05,80,0,Main Store,CASH009,SUP127,04:23:30,New,In-Store,14873,0,206.0,Anomaly,No Anomaly
INV14874,CUST5296,SRV002,2024-03-28,Failed,Return,Credit Card,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,9,64.8,540.0,644.8,0.0,644.8,60.0,0.12,40,0,Online,CASH017,SUP116,05:41:20,Regular,In-Store,14874,0,644.8,Anomaly,No Anomaly
